threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,overall_accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall,model_id
1.2000000000000002,7827165889.282543,76693788,29.94963326895789,29.94963326895789,0.956,0.9559146507638788,0.9595588235294116,0.956,1.0,0.9578544061302682,0.9191176470588236,1.0,0.912,0.9539748953974896,1.0,0.912,6
1.3,7652437659.595424,74981729,31.513389134233204,31.513389134233204,0.944,0.943823831535696,0.9496402877697844,0.944,1.0,0.946969696969697,0.8992805755395683,1.0,0.888,0.940677966101695,1.0,0.888,6
1.4,7487978748.112763,73370293,32.985238233192874,32.985238233192874,0.925,0.9245757385292268,0.9347826086956522,0.925,1.0,0.9302325581395348,0.8695652173913043,1.0,0.85,0.918918918918919,1.0,0.85,6
1.5,7332292687.696513,71844817,34.37857341751579,34.37857341751579,0.874,0.8719673537074596,0.8993610223642172,0.874,1.0,0.8880994671403197,0.7987220447284346,1.0,0.748,0.8558352402745996,1.0,0.748,6
1.6,7184489129.897353,70396577,35.70136299096291,35.70136299096291,0.735,0.71498480815251,0.8267973856209151,0.735,1.0,0.7905138339920948,0.6535947712418301,1.0,0.47,0.6394557823129252,1.0,0.47,6
1.7000000000000002,7043255514.948356,69012712,36.96535389927812,36.96535389927812,0.632,0.5743578355170627,0.7880184331797235,0.632,1.0,0.7309941520467836,0.576036866359447,1.0,0.264,0.4177215189873418,1.0,0.264,6
1.8,6908255870.005053,67689930,38.173552980606864,38.173552980606864,0.547,0.4300388403995516,0.7623294858342079,0.547,1.0,0.6882312456985548,0.5246589716684156,1.0,0.094,0.1718464351005484,1.0,0.094,6
1.9,6778821209.04208,66421676,39.33194742329772,39.33194742329772,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.0,6654180794.841503,65200398,40.44743505288976,40.44743505288976,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.1,6533790763.707035,64020767,41.52488325713423,41.52488325713423,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.2,6417622437.519207,62882502,42.56454869505873,42.56454869505873,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.3000000000000003,6304970906.060291,61778696,43.57274006382936,43.57274006382936,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.4000000000000004,6195691145.815103,60707928,44.5507552726213,44.5507552726213,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.5,6089540158.19838,59667817,45.50076907283926,45.50076907283926,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.6,5985997960.937167,58653268,46.42743512194107,46.42743512194107,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.7,5885431144.085331,57667873,47.32747256858454,47.32747256858454,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.8000000000000003,5787280943.571343,56706157,48.205882153610006,48.205882153610006,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
2.9000000000000004,5691423665.869232,55766908,49.06377089033227,49.06377089033227,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.0,5597699080.916481,54848556,49.90257278114753,49.90257278114753,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.1,5505875722.610029,53948833,50.72435936582313,50.72435936582313,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.2,5415915727.667591,53067368,51.52946950734565,51.52946950734565,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.3000000000000003,5327607939.401678,52202092,52.31979298339522,52.31979298339522,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.4000000000000004,5241096666.925922,51354419,53.09403827843793,53.09403827843793,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.5,5156158914.898538,50522164,53.85420112192328,53.85420112192328,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.6,5072751921.28373,49704908,54.600664218949404,54.600664218949404,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,6
3.7,4990689941.67781,48900831,55.33508991624312,55.33508991624312,0.563,0.4633025438476909,0.7451781627983002,0.563,0.994,0.6946191474493362,0.5338345864661654,0.994,0.132,0.2319859402460456,0.9565217391304348,0.132,6
3.8,4910010533.190978,48110301,56.05714209094976,56.05714209094976,0.618,0.5551021168753727,0.7715790248932096,0.618,0.994,0.7223837209302325,0.567351598173516,0.994,0.242,0.3878205128205128,0.9758064516129032,0.242,6
3.9,4830611434.34384,47332316,56.767735947146434,56.767735947146434,0.769,0.7594749682163351,0.819630796724319,0.769,0.968,0.8073394495412844,0.6924177396280401,0.968,0.57,0.7116104868913857,0.946843853820598,0.57,6
4.0,4752555104.243568,46567488,57.46631249791179,57.46631249791179,0.875,0.87469915266555,0.8786364242181915,0.875,0.826,0.868559411146162,0.9157427937915744,0.826,0.924,0.880838894184938,0.8415300546448088,0.924,6
4.1000000000000005,4675838787.34132,45815790,58.15289640443354,58.15289640443353,0.85,0.847087942782347,0.878860042605518,0.85,0.712,0.8259860788863109,0.9834254143646408,0.712,0.988,0.8681898066783831,0.774294670846395,0.988,6
4.2,4600251735.179064,45075157,58.829373790882514,58.829373790882514,0.84,0.8363171355498721,0.8736263736263736,0.84,0.69,0.8117647058823529,0.9857142857142858,0.69,0.99,0.8608695652173913,0.7615384615384615,0.99,6
4.3,4525737203.862049,44345033,59.496252495049994,59.496252495049994,0.779,0.76807907559048,0.8437467658234398,0.779,0.562,0.7177522349936143,0.9929328621908128,0.562,0.996,0.8184059161873459,0.694560669456067,0.996,6
4.4,4452283456.793338,43625303,60.153637555328054,60.153637555328054,0.745,0.7275614829629772,0.8293170099628476,0.745,0.492,0.6586345381526104,0.9959514170040484,0.492,0.998,0.7964884277733439,0.6626826029216467,0.998,6
4.5,4379992143.108135,42916963,60.80061924790356,60.80061924790356,0.707,0.6794840239741575,0.8152585119798235,0.707,0.414,0.5855728429985856,1.0,0.414,1.0,0.7733952049497294,0.6305170239596469,1.0,6
4.6000000000000005,4308882347.533633,42220200,61.4370267712172,61.4370267712172,0.691,0.6583819687590863,0.8090234857849197,0.691,0.382,0.552821997105644,1.0,0.382,1.0,0.7639419404125286,0.6180469715698393,1.0,6
4.7,4238748424.480037,41532999,62.06470058057367,62.06470058057367,0.691,0.6583819687590863,0.8090234857849197,0.691,0.382,0.552821997105644,1.0,0.382,1.0,0.7639419404125286,0.6180469715698393,1.0,6
4.800000000000001,4169765402.327742,40857075,62.68207423386504,62.68207423386504,0.674,0.6352341438743951,0.8026634382566585,0.674,0.348,0.516320474777448,1.0,0.348,1.0,0.7541478129713424,0.6053268765133172,1.0,6
4.9,4101821426.2050786,40191332,63.29014879263666,63.29014879263666,0.657,0.6112658114514519,0.7965599051008303,0.657,0.314,0.4779299847792998,1.0,0.314,1.0,0.7446016381236039,0.5931198102016607,1.0,6
5.0,4034849240.3087335,39535111,63.88952617254402,63.88952617254402,0.625,0.5636363636363636,0.7857142857142858,0.625,0.25,0.4,1.0,0.25,1.0,0.7272727272727273,0.5714285714285714,1.0,6
5.1000000000000005,3968674836.831957,38886707,64.4817636819219,64.4817636819219,0.632,0.5743578355170627,0.7880184331797235,0.632,0.264,0.4177215189873418,1.0,0.264,1.0,0.7309941520467836,0.576036866359447,1.0,6
5.2,3903636740.053335,38249437,65.06383164819177,65.06383164819177,0.652,0.6040487156614662,0.7948113207547169,0.652,0.304,0.4662576687116564,1.0,0.304,1.0,0.7418397626112759,0.589622641509434,1.0,6
5.300000000000001,3839554002.2653217,37621528,65.63734948934626,65.63734948934626,0.646,0.5952824105619858,0.7927400468384075,0.646,0.292,0.4520123839009288,1.0,0.292,1.0,0.7385524372230429,0.585480093676815,1.0,6
5.4,3776418050.649284,37002896,66.20239392908053,66.20239392908053,0.661,0.616983342729858,0.7979737783075089,0.661,0.322,0.4871406959152798,1.0,0.322,1.0,0.7468259895444361,0.5959475566150179,1.0,6
5.5,3714350333.469171,36394731,66.75787804838083,66.75787804838083,0.675,0.636617749825297,0.803030303030303,0.675,0.35,0.5185185185185185,1.0,0.35,1.0,0.7547169811320755,0.6060606060606061,1.0,6
5.6000000000000005,3653171433.877907,35795275,67.30540756458002,67.30540756458002,0.662,0.6184050686645081,0.7983293556085919,0.662,0.324,0.4894259818731117,1.0,0.324,1.0,0.7473841554559043,0.5966587112171837,1.0,6
5.7,3592923909.7965536,35204945,67.84460159933465,67.84460159933465,0.676,0.6379985341175208,0.8033980582524272,0.676,0.352,0.5207100591715976,1.0,0.352,1.0,0.7552870090634441,0.6067961165048543,1.0,6
5.800000000000001,3533564590.9598613,34623318,68.3758465112521,68.3758465112521,0.676,0.6379985341175208,0.8033980582524272,0.676,0.352,0.5207100591715976,1.0,0.352,1.0,0.7552870090634441,0.6067961165048543,1.0,6
5.9,3475186859.8564944,34051309,68.89830656008236,68.89830656008236,0.666,0.6240618429523976,0.7997601918465227,0.666,0.332,0.4984984984984985,1.0,0.332,1.0,0.7496251874062968,0.5995203836930456,1.0,6
6.0,3417721623.6505766,33488241,69.41260010227268,69.41260010227268,0.698,0.6676921993494689,0.8117206982543641,0.698,0.396,0.5673352435530086,1.0,0.396,1.0,0.7680491551459293,0.6234413965087282,1.0,6
6.1000000000000005,3360980586.5043063,32932269,69.92041231898301,69.92041231898301,0.725,0.7025016903313048,0.8225806451612903,0.725,0.45,0.6206896551724138,1.0,0.45,1.0,0.7843137254901961,0.6451612903225806,1.0,6
6.2,3305211135.4696255,32385817,70.4195291835837,70.4195291835837,0.74,0.7211497211497211,0.8289473684210528,0.74,0.48,0.6486486486486487,1.0,0.48,1.0,0.7936507936507936,0.6578947368421053,1.0,6
6.300000000000001,3250378571.042548,31848545,70.91026124436443,70.91026124436443,0.765,0.7512635283533116,0.8401360544217686,0.765,0.53,0.6928104575163399,1.0,0.53,1.0,0.8097165991902834,0.6802721088435374,1.0,6
6.4,3196223871.6315603,31317915,71.39492665296953,71.39492665296953,0.793,0.7837331831654567,0.8536067892503536,0.793,0.586,0.7389659520807061,1.0,0.586,1.0,0.8285004142502072,0.7072135785007072,1.0,6
6.5,3143046065.315125,30796857,71.87084921384425,71.87084921384425,0.764,0.7500804825564649,0.8396739130434783,0.764,0.528,0.6910994764397905,1.0,0.528,1.0,0.8090614886731392,0.6793478260869565,1.0,6
6.6000000000000005,3090730439.61536,30284247,72.33905556309904,72.33905556309904,0.815,0.8084439957547047,0.8649635036496349,0.815,0.63,0.7730061349693251,1.0,0.63,1.0,0.8438818565400844,0.7299270072992701,1.0,6
6.7,3039171671.3319335,29779053,72.80048830613062,72.80048830613062,0.794,0.78487077626143,0.8541076487252125,0.794,0.588,0.7405541561712846,1.0,0.588,1.0,0.8291873963515755,0.7082152974504249,1.0,6
6.800000000000001,2988380782.6602297,29281383,73.25504879818816,73.25504879818816,0.81,0.8028841166096068,0.8623188405797101,0.81,0.62,0.7654320987654321,1.0,0.62,1.0,0.8403361344537815,0.7246376811594203,1.0,6
6.9,2938434826.9105687,28791992,73.70204743939325,73.70204743939325,0.841,0.8369817634882212,0.8782987428500428,0.841,0.684,0.8113879003558719,0.9970845481049564,0.684,0.998,0.8625756266205704,0.7595129375951294,0.998,6
7.0,2889249096.4702806,28310050,74.14224233292352,74.14224233292352,0.766,0.7524448713771259,0.840599455040872,0.766,0.532,0.6945169712793734,1.0,0.532,1.0,0.8103727714748784,0.6811989100817438,1.0,6
7.1000000000000005,2840843084.2960157,27835748,74.57545902371035,74.57545902371035,0.762,0.7477092423220926,0.8387533875338754,0.762,0.524,0.6876640419947506,1.0,0.524,1.0,0.8077544426494345,0.6775067750677507,1.0,6
7.2,2793289557.288779,27369799,75.00104627372285,75.00104627372285,0.781,0.7699674067974106,0.8477051460361613,0.781,0.562,0.7195902688860435,1.0,0.562,1.0,0.8203445447087777,0.6954102920723226,1.0,6
7.300000000000001,2746461556.0869293,26910959,75.42014032435014,75.42014032435014,0.804,0.796334858743677,0.8578760995272269,0.804,0.61,0.7568238213399504,0.9967320261437908,0.61,0.998,0.8358458961474037,0.7190201729106628,0.998,6
7.4,2700396433.6859336,26459594,75.83240687949223,75.83240687949223,0.853,0.8498429479813069,0.8854132547221313,0.853,0.708,0.8280701754385965,0.9971830985915492,0.708,0.998,0.8716157205240175,0.7736434108527132,0.998,6
7.5,2655074390.957047,26015510,76.23802313434965,76.23802313434965,0.866,0.8636964703488964,0.8925353925353926,0.866,0.736,0.8459770114942529,0.9945945945945946,0.736,0.996,0.8814159292035398,0.7904761904761904,0.996,6
7.6,2610463790.1172247,25578397,76.63727223589234,76.63727223589234,0.87,0.8679028252537282,0.8950897814833165,0.87,0.744,0.851258581235698,0.9946524064171124,0.744,0.996,0.8845470692717584,0.7955271565495208,0.996,6
7.7,2566771195.272544,25150279,77.0283055084197,77.0283055084197,0.891,0.8898766315181162,0.9076330593538756,0.891,0.79,0.8787541713014461,0.9899749373433584,0.79,0.992,0.9009990917347864,0.8252911813643927,0.992,6
7.800000000000001,2523837396.93413,24729596,77.41254782055475,77.41254782055475,0.903,0.90222552841054,0.9161864515302854,0.903,0.814,0.893523600439078,0.9902676399026764,0.814,0.992,0.9109274563820018,0.8421052631578947,0.992,6
7.9,2481626879.139081,24316000,77.79031702760568,77.79031702760568,0.892,0.890909090909091,0.9083333333333332,0.892,0.792,0.88,0.99,0.792,0.992,0.901818181818182,0.8266666666666667,0.992,6
8.0,2440040544.18631,23908520,78.16250001895257,78.16250001895257,0.89,0.8888435280659986,0.9069350072622246,0.89,0.788,0.8775055679287305,0.9899497487437184,0.788,0.992,0.9001814882032668,0.8239202657807309,0.992,6
8.1,2399155037.1566772,23507907,78.5284108482263,78.5284108482263,0.923,0.9226732946699808,0.9302715898687824,0.923,0.858,0.9176470588235294,0.986206896551724,0.858,0.988,0.927699530516432,0.8743362831858407,0.988,6
8.200000000000001,2359174166.607415,23116158,78.88622550091394,78.88622550091394,0.922,0.921658745495378,0.9294833173210012,0.922,0.856,0.9164882226980728,0.9861751152073732,0.856,0.988,0.926829268292683,0.872791519434629,0.988,6
8.3,2319765429.6444526,22730015,79.23891976033198,79.23891976033198,0.936,0.9358758556565512,0.939402734778122,0.936,0.892,0.9330543933054394,0.9780701754385964,0.892,0.98,0.9386973180076628,0.9007352941176472,0.98,6
8.4,2281137125.349066,22351519,79.58462942336536,79.58462942336536,0.945,0.9449708896005986,0.9459436166929222,0.945,0.922,0.9437052200614124,0.9664570230607966,0.922,0.968,0.946236559139785,0.9254302103250478,0.968,6
8.5,2243066462.494196,21978487,79.92534839270891,79.92534839270891,0.951,0.9509975988823453,0.9510884133290124,0.951,0.944,0.9506545820745216,0.9574036511156186,0.944,0.958,0.9513406156901688,0.9447731755424064,0.958,6
8.6,2205743165.7207513,21612778,80.25937869992028,80.25937869992028,0.947,0.946999946999947,0.947001788007152,0.947,0.946,0.9469469469469468,0.9478957915831664,0.946,0.948,0.9470529470529472,0.9461077844311376,0.948,6
8.700000000000001,2169082323.301333,21253560,80.58748027493169,80.58748027493169,0.95,0.9499981999351976,0.950064809332544,0.95,0.956,0.9502982107355864,0.9446640316205532,0.956,0.944,0.9496981891348087,0.9554655870445344,0.944,6
8.8,2133037397.077654,20900377,80.9100696178022,80.9100696178022,0.947,0.9469986749668742,0.947044704470447,0.947,0.942,0.9467336683417086,0.9515151515151516,0.942,0.952,0.9472636815920398,0.9425742574257424,0.952,6
8.9,2097751369.417607,20554630,81.22586708690305,81.22586708690305,0.952,0.9519992319877116,0.9520289298515106,0.952,0.948,0.9518072289156626,0.9556451612903226,0.948,0.956,0.952191235059761,0.9484126984126984,0.956,6
9.0,2063015226.8383632,20214271,81.53674327899061,81.53674327899061,0.95,0.9499997999992,0.9500072001152018,0.95,0.948,0.9498997995991983,0.9518072289156626,0.948,0.952,0.9500998003992016,0.9482071713147412,0.952,6
9.1,2028996955.7621565,19880946,81.84119477499215,81.84119477499215,0.941,0.9409569576221064,0.9422897168142303,0.941,0.968,0.9425511197663096,0.918406072106262,0.968,0.914,0.9393627954779034,0.9661733615221988,0.914,6
9.2,1995456313.1525717,19552301,82.14137166512468,82.14137166512468,0.936,0.9359792572793584,0.9365657892628848,0.936,0.954,0.93713163064833,0.9208494208494208,0.954,0.918,0.9348268839103868,0.9522821576763484,0.918,6
9.3,1962442796.8314705,19228821,82.4368309613868,82.4368309613868,0.921,0.9207602999072194,0.9261564935722238,0.921,0.976,0.9251184834123224,0.8792792792792793,0.976,0.866,0.9164021164021164,0.9730337078651684,0.866,6
9.4,1930070915.162003,18911628,82.72654785442278,82.72654785442278,0.919,0.9186772299255744,0.9257593555283684,0.919,0.982,0.9238005644402634,0.872113676731794,0.982,0.856,0.9135538954108858,0.9794050343249427,0.856,6
9.5,1898403025.1939793,18601333,83.00996427068857,83.00996427068857,0.89,0.8889768102835734,0.904927237690212,0.89,0.986,0.8996350364963503,0.8271812080536913,0.986,0.794,0.8783185840707964,0.9826732673267328,0.794,6
9.6,1867298491.8788943,18296558,83.28833884413451,83.28833884413451,0.829,0.8242142324792476,0.8692065985860172,0.829,0.994,0.8532188841201717,0.7473684210526316,0.994,0.664,0.7952095808383234,0.991044776119403,0.664,6
9.7,1836696386.9700437,17996706,83.5622168610221,83.5622168610221,0.861,0.8587213161074978,0.8858964984970346,0.861,0.988,0.8766637089618456,0.7878787878787878,0.988,0.734,0.8407789232531501,0.9839142091152816,0.734,6
9.8,1806652739.9606273,17702326,83.83109687720129,83.83109687720129,0.843,0.8396281825378585,0.8744950322087564,0.843,0.988,0.862882096069869,0.765891472868217,0.988,0.698,0.816374269005848,0.9830985915492958,0.698,6
9.9,1777134586.3218596,17413095,84.09527391354726,84.09527391354726,0.792,0.7833333333333332,0.8476190476190477,0.792,0.992,0.8266666666666667,0.7085714285714285,0.992,0.592,0.74,0.9866666666666668,0.592,6
10.0,1748138047.8738832,17128975,84.35478267839825,84.35478267839825,0.734,0.7140719592735278,0.8244520365604757,0.734,0.998,0.7895569620253164,0.6531413612565445,0.998,0.47,0.6385869565217391,0.9957627118644068,0.47,6
0.0,11173559641.827662,134999010,0.0,0.0,0.891,0.8906447046453929,0.8961483438770258,0.891,0.834,0.8844114528101803,0.9413092550790068,0.834,0.948,0.8968779564806055,0.8509874326750448,0.948,7
0.1,10679856426.918688,129034085,4.418495365262309,4.418495365262299,0.893,0.8926753429123097,0.8978135438809596,0.893,0.838,0.8867724867724868,0.9415730337078652,0.838,0.948,0.8985781990521327,0.8540540540540541,0.948,7
0.2,10206135324.937569,123310584,8.658156826483399,8.658156826483388,0.91,0.9098958395905667,0.9119046470881356,0.91,0.876,0.906832298136646,0.9399141630901288,0.876,0.944,0.9129593810444874,0.8838951310861424,0.944,7
0.3,9763040512.39062,117957110,12.623722203592456,12.623722203592436,0.911,0.9109678593972425,0.9115943422301804,0.911,0.892,0.90927624872579,0.9272349272349272,0.892,0.93,0.9126594700686947,0.8959537572254336,0.93,7
0.4,9352695063.94611,112999314,16.296190616508966,16.296190616508966,0.914,0.9139944956477216,0.9141060111388516,0.914,0.922,0.9146825396825397,0.90748031496063,0.922,0.906,0.9133064516129032,0.9207317073170732,0.906,7
0.5,8974082923.129534,108424920,19.68465546525119,19.684655465251165,0.916,0.9159243318987088,0.9175030108390204,0.916,0.946,0.9184466019417477,0.8924528301886793,0.946,0.886,0.91340206185567,0.9425531914893616,0.886,7
0.6000000000000001,8622619668.951418,104178539,22.830145939588743,22.830145939588732,0.888,0.8870015456574291,0.9022159194572988,0.888,0.982,0.8976234003656307,0.8265993265993266,0.982,0.794,0.8763796909492274,0.9778325123152708,0.794,7
0.7000000000000001,8296178005.590011,100234469,25.751700697656965,25.751700697656965,0.865,0.8626428133193738,0.8919017003165277,0.865,0.996,0.8806366047745358,0.7892234548335975,0.996,0.734,0.8446490218642118,0.994579945799458,0.734,7
0.8,7990740222.603333,96544168,28.48527704017978,28.485277040179767,0.841,0.8370859909321448,0.8772541210310875,0.841,0.996,0.8623376623376623,0.7603053435114504,0.996,0.686,0.8118343195266272,0.9942028985507246,0.686,7
0.9,7703483195.986085,93073527,31.056141078367904,31.056141078367897,0.861,0.85841969901454,0.8893862582245713,0.861,0.996,0.8775330396475771,0.784251968503937,0.996,0.726,0.8393063583815029,0.9945205479452056,0.726,7
1.0,7431357680.334428,89785705,33.491582641976414,33.4915826419764,0.838,0.8340646779011025,0.8734245461455517,0.838,0.992,0.8596187175043327,0.7584097859327217,0.992,0.684,0.8085106382978723,0.9884393063583816,0.684,7
1.1,7172569271.5780325,86659022,35.80766110803331,35.80766110803331,0.744,0.7263448653317428,0.8288693364387225,0.744,0.998,0.79585326953748,0.6618037135278515,0.998,0.49,0.6568364611260054,0.9959349593495936,0.49,7
1.2000000000000002,6924914113.758379,83666851,38.02410032488387,38.02410032488385,0.72,0.6972724245451518,0.8144222633829549,0.72,0.994,0.7802197802197802,0.6421188630490956,0.994,0.446,0.6143250688705234,0.986725663716814,0.446,7
1.3,6688984906.485596,80816353,40.135595809184075,40.135595809184075,0.675,0.6406930092126313,0.7831367016353976,0.675,0.984,0.7517188693659282,0.6081582200247219,0.984,0.366,0.5296671490593343,0.9581151832460733,0.366,7
1.4,6463261868.969121,78089166,42.15574914216038,42.15574914216036,0.559,0.4560759766889704,0.7426984779925956,0.559,0.994,0.6926829268292682,0.5315508021390374,0.994,0.124,0.2194690265486725,0.953846153846154,0.124,7
1.5,6246923945.471973,75475370,44.091908525847714,44.0919085258477,0.541,0.4198326236078827,0.7490826468372579,0.541,0.998,0.6849691146190803,0.5214211076280042,0.998,0.084,0.154696132596685,0.9767441860465116,0.084,7
1.6,6039246835.716503,72966214,45.95055623000495,45.95055623000495,0.516,0.3695256853151589,0.7262955419778231,0.516,0.998,0.6734143049932524,0.5081466395112016,0.998,0.034,0.0656370656370656,0.9444444444444444,0.034,7
1.7000000000000002,5839980250.131278,70558674,47.73393227105888,47.73393227105886,0.516,0.367934975657661,0.7540650406504066,0.516,1.0,0.6738544474393531,0.508130081300813,1.0,0.032,0.0620155038759689,1.0,0.032,7
1.8,5648736918.57584,68248071,49.4455026003524,49.445502600352384,0.505,0.3443491506341269,0.7512562814070352,0.505,1.0,0.6688963210702341,0.5025125628140703,1.0,0.01,0.0198019801980198,1.0,0.01,7
1.9,5465347332.769006,66032357,51.08678426604758,51.08678426604758,0.502,0.3377624349065686,0.750501002004008,0.502,1.0,0.6675567423230975,0.501002004008016,1.0,0.004,0.0079681274900398,1.0,0.004,7
2.0,5288972310.844122,63901393,52.66528769359123,52.665287693591225,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.1,5119739563.386082,61856722,54.17986991163861,54.17986991163861,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.2,4957489762.542701,59896419,55.63195685657251,55.631956856572494,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.3000000000000003,4801879008.456402,58016329,57.02462632874122,57.02462632874121,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.4000000000000004,4651441236.58393,56198739,58.37099916510498,58.370999165104976,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.5,4508674128.273551,54473826,59.64872186840482,59.648721868404806,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.6,4371634380.33489,52818111,60.875186418033735,60.875186418033735,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.7,4240431328.92002,51232915,62.04941428829738,62.04941428829738,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.8000000000000003,4114979806.0497704,49717209,63.17216770700763,63.17216770700762,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
2.9000000000000004,3994726757.8496976,48264311,64.24839634009167,64.24839634009167,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.0,3879731363.236328,46874936,65.27757055403592,65.27757055403592,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.1,3769705259.489133,45545600,66.26227110850664,66.26227110850664,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.2,3664368608.9622736,44272922,67.20500246631438,67.20500246631438,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.3000000000000003,3563583355.1064277,43055234,68.10700019207549,68.10700019207547,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.4000000000000004,3467068584.295456,41889142,68.97077837830071,68.97077837830071,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.5,3374725885.7157216,40773457,69.79721777218958,69.79721777218958,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.6,3286218394.7654614,39704109,70.58933321066576,70.58933321066576,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.7,3201479152.362899,38680289,71.3477239573831,71.3477239573831,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.8,3120633220.5260353,37703508,72.07127074487435,72.07127074487434,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
3.9,3042980963.7564154,36765313,72.76623510053888,72.76623510053888,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
4.0,2968417515.3586,35864437,73.43355554977774,73.43355554977774,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
4.1000000000000005,2897043603.642257,35002097,74.07233060449852,74.0723306044985,0.5,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,7
